,Tipo,Calendario,Clasificacion,Anio_prueba,Nombre_Colegio,Municipio,Departamento
4686,NO OFICIAL,A,D,2018,COL EDUC ACADEMICO CERVANTES,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER
4687,NO OFICIAL,A,A+,2018,COLEGIO CLARETIANO,NEIVA,HUILA
4688,OFICIAL,A,C,2018,I.E. TÉCNICA NSTRA SRA DE LA PAZ,QUÍPAMA,BOYACÁ
4689,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA SOFONIAS YACUP,LA TOLA,NARIÑO
4690,OFICIAL,A,B,2018,COLEGIO BRAVO PAEZ (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4691,OFICIAL,A,C,2018,COLEGIO RAMON DE ZUBIRIA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4692,OFICIAL,A,A,2018,COLEGIO JORGE ELIECER GAITAN  (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4693,OFICIAL,A,A,2018,COLEGIO BILBAO (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4694,OFICIAL,A,A,2018,COLEGIO CAFAM SANTA LUCIA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4695,OFICIAL,A,A,2018,I.E. SAN JOSE NO 2,MAGANGUÉ,BOLÍVAR
4696,OFICIAL,A,B,2018,COLEGIO JOSE JOAQUIN CASAS (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4697,OFICIAL,A,C,2018,IE MATILDE ANARAY,SOCHA,BOYACÁ
4698,OFICIAL,A,B,2018,COLEGIO ANTONIO BARAYA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4699,OFICIAL,A,B,2018,COLEGIO TÉCNICO  JAIME PARDO LEAL (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4700,OFICIAL,A,B,2018,COLEGIO MARCO ANTONIO CARREÑO SILVA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4701,OFICIAL,A,A,2018,COLEGIO ANDRES BELLO (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4702,OFICIAL,A,B,2018,COLEGIO CARLOS ARTURO TORRES (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4703,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA SAN JOSE DE MATITUY,LA FLORIDA,NARIÑO
4704,OFICIAL,A,C,2018,COLEGIO ANTONIO JOSE URIBE (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4705,OFICIAL,A,D,2018,COLEGIO JOSE JAIME ROJAS (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4706,OFICIAL,A,C,2018,COLEGIO JOSE MARTI (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4707,OFICIAL,A,A,2018,COLEGIO RODRIGO LARA BONILLA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4708,OFICIAL,A,B,2018,COLEGIO MONTEBELLO (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4709,OFICIAL,A,A,2018,COLEGIO LA CHUCUA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4710,OFICIAL,A,B,2018,COLEGIO LOS COMUNEROS - OSWALDO GUAYAZAMIN (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4711,OFICIAL,A,D,2018,I. E. R. LA UNION,PUERTO NARE,ANTIOQUIA
4712,OFICIAL,A,C,2018,I.E.R. SANTA ROSA DE LIMA,GIRALDO,ANTIOQUIA
4713,OFICIAL,A,D,2018,I.E.R. SANTA ROSA DE LIMA,GIRALDO,ANTIOQUIA
4714,OFICIAL,A,B,2018,I.E. LA PRIMAVERA,INÍRIDA,GUAINÍA
4715,OFICIAL,A,D,2018,I.E.A. INDIGENA QUINTIN LAME,TORIBÍO,CAUCA
4716,OFICIAL,A,D,2018,I.E. TECNICA EDUARDO SANTOS,TORIBÍO,CAUCA
4717,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA PEDRO NEL JIMENEZ,ARAUQUITA,ARAUCA
4718,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA ALBERTO PUMAREJO,SOLEDAD,ATLÁNTICO
4719,OFICIAL,A,C,2018,INST TEC ALEJANDRO GUTIERREZ CALDERON,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER
4720,OFICIAL,A,A,2018,I.E. TÉCNICO AGROPECUARIO CARLOS ARTURO VERBEL VERGARA,SAN JOSÉ DE TOLUVIEJO,SUCRE
4721,OFICIAL,A,B,2018,I. E. SAN JOSE DE VENECIA,VENECIA,ANTIOQUIA
4722,OFICIAL,A,D,2018,I. E. ORLANDO VELASQUEZ ARANGO,VENECIA,ANTIOQUIA
4723,OFICIAL,A,C,2018,I. E. EFE GOMEZ,VEGACHÍ,ANTIOQUIA
4724,OFICIAL,A,B,2018,COLEGIO INTEGRADA LA CANDELARIA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4725,OFICIAL,A,C,2018,I.E. SAN VICENTE DEL CONGO,TURBO,ANTIOQUIA
4726,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA POLITECNICO JUAN BOLAÑOS,ALBÁN,NARIÑO
4727,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA REAL CAMPESTRE LA SAGRADA FAMILIA,FRESNO,TOLIMA
4728,OFICIAL,A,D,2018,I.E. TRIUNFO II,SAN JOSÉ DEL GUAVIARE,GUAVIARE
4729,OFICIAL,A,C,2018,INST TECNICO AGRICOLA,CONVENCIÓN,NORTE DE SANTANDER
4730,OFICIAL,A,C,2018,I. E.  LA MILAGROSA,ABRIAQUÍ,ANTIOQUIA
4731,OFICIAL,A,C,2018,INST EDUC MATEO PEREZ,SAMPUÉS,SUCRE
4732,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA INDIGENA BOSSA NAVARRO,SAMPUÉS,SUCRE
4733,OFICIAL,A,D,2018,I.E. FUNDADORES RAMON BUENO Y JOSE TRIANA,GIRARDOT,CUNDINAMARCA
4734,OFICIAL,A,A,2018,TERESITA MONTES,ARMENIA,QUINDÍO
4735,OFICIAL,A,B,2018,LOS QUINDOS,ARMENIA,QUINDÍO
4736,OFICIAL,A,C,2018,LA ADIELA,ARMENIA,QUINDÍO
4737,OFICIAL,A,C,2018,CIUDADELA DE OCCIDENTE,ARMENIA,QUINDÍO
4738,OFICIAL,A,B,2018,I. E. ANTONIO ROLDAN BETANCUR,TARAZÁ,ANTIOQUIA
4739,OFICIAL,A,D,2018,I. E. ANTONIO ROLDAN BETANCUR,TARAZÁ,ANTIOQUIA
4740,OFICIAL,A,B,2018,COLEGIO ALFONSO REYES ECHANDIA (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4741,OFICIAL,A,B,2018,I. E. SANTA TERESITA,CAUCASIA,ANTIOQUIA
4742,OFICIAL,A,C,2018,I. E. R.  DE PANTANILLO,ABEJORRAL,ANTIOQUIA
4743,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA AGROPECUARIA BRISAS DE MARY LOPEZ,BUENOS AIRES,CAUCA
4744,OFICIAL,A,C,2018,I.E. AGROPECUARIA NUESTRA SEÑORA DEL ROSARIO,CAJIBÍO,CAUCA
4745,OFICIAL,A,B,2018,I. E. ANZA,ANZÁ,ANTIOQUIA
4746,OFICIAL,A,D,2018,COLEGIO AULAS COLOMBIANAS SAN LUIS (IED]),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4747,OFICIAL,A,B,2018,COLEGIO SALUDCOOP NORTE (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4748,OFICIAL,A,A,2018,I.E. LICEO CARMELO PERCY VERGARA,COROZAL,SUCRE
4749,OFICIAL,A,C,2018,I.E. EL MAMON,COROZAL,SUCRE
4750,OFICIAL,A,B,2018,IE LUCAS CABALLERO CALDERON,TIPACOQUE,BOYACÁ
4751,OFICIAL,A,C,2018,COLEGIO GABRIEL GARCIA MARQUEZ (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4752,OFICIAL,A,C,2018,FRANCISCO DE PAULA SANTANDER,POPAYÁN,CAUCA
4753,OFICIAL,A,D,2018,I.E. EL CAUCHAL,SAN BENITO ABAD,SUCRE
4754,OFICIAL,A,D,2018,INST EDUC LA VENTURA,SAN BENITO ABAD,SUCRE
4755,OFICIAL,A,A+,2018,COL SANTO ANGEL,SAN JOSÉ DE CÚCUTA,NORTE DE SANTANDER
4756,OFICIAL,A,C,2018,I.E. TECNICA LA LAJA,MONIQUIRÁ,BOYACÁ
4757,NO OFICIAL,A,A+,2018,COL NUESTRA SEÑORA DEL ROSARIO FUNZA,FUNZA,CUNDINAMARCA
4758,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA SANTA ROSA,INZÁ,CAUCA
4759,OFICIAL,A,C,2018,I. E. EVA TULIA QUINTERO DE TORO,COCORNÁ,ANTIOQUIA
4760,OFICIAL,A,C,2018,CENTRO DE INTEGRACION POPULAR,RIOHACHA,LA GUAJIRA
4761,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA DENZIL ESCOLAR,RIOHACHA,LA GUAJIRA
4762,OFICIAL,A,C,2018,I.E. AGROPECUARIA ALTO DEL REY,EL TAMBO,CAUCA
4763,OFICIAL,A,D,2018,EUGENIA HERRERA,RIOHACHA,LA GUAJIRA
4764,OFICIAL,A,B,2018,I.E.T. AMBIENTAL SOTE PANELAS,MOTAVITA,BOYACÁ
4765,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA SANTA TERESITA,SAN JOSÉ,CALDAS
4766,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA SANTA TERESITA,SAN JOSÉ,CALDAS
4767,OFICIAL,A,C,2018,I.E. AGROECOLOGICO DE SEVILLA,EL TAMBO,CAUCA
4768,OFICIAL,A,D,2018,I. E. LLANO GRANDE,FREDONIA,ANTIOQUIA
4769,OFICIAL,A,B,2018,IE SANTA BARBARA,SAN PABLO DE BORBUR,BOYACÁ
4770,OFICIAL,A,D,2018,IE SANTA BARBARA,SAN PABLO DE BORBUR,BOYACÁ
4771,OFICIAL,A,C,2018,I.E. TECNICA ANTONIO RICAURTE,SANTANA,BOYACÁ
4772,OFICIAL,A,B,2018,IE CASILDA ZAFRA,SANTA ROSA DE VITERBO,BOYACÁ
4773,OFICIAL,A,C,2018,I.E.T. NUESTRA SEÑORA DE LA O,BETÉITIVA,BOYACÁ
4774,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA HELION PINEDO RIOS,RIOHACHA,LA GUAJIRA
4775,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA INEM MIGUEL ANTONIO CARO,SOLEDAD,ATLÁNTICO
4776,OFICIAL,A,A,2018,LABOURE,SANTA ROSA DE CABAL,RISARALDA
4777,OFICIAL,A,B,2018,IE JULIO FERNANDEZ MEDINA,RESTREPO,VALLE DEL CAUCA
4778,OFICIAL,A,A+,2018,I E PROVENZA,BUCARAMANGA,SANTANDER
4779,OFICIAL,A,B,2018,COL CARLOS JULIO TORRADO PE¿ARANDA,ÁBREGO,NORTE DE SANTANDER
4780,OFICIAL,A,B,2018,I. E. PERLA DEL CITARA,BETANIA,ANTIOQUIA
4781,OFICIAL,A,B,2018,I.E. DE EDUCACION BASICA Y MEDIA TECNICA JOSE ANTONIO PAEZ,PÁEZ,BOYACÁ
4782,OFICIAL,A,D,2018,INST EDUC SANTANDER,MAJAGUAL,SUCRE
4783,OFICIAL,A,B,2018,IE TECNICA INTEGRADO CARRASQUILLA INDUSTRIAL,QUIBDÓ,CHOCÓ
4784,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA SAN JUAN,IPIALES,NARIÑO
4785,OFICIAL,A,D,2018,I.E.T. ACUICOLA DE ROCHA,ARJONA,BOLÍVAR
4786,OFICIAL,A,D,2018,IE ANTONIO JOSE DE SUCRE,VIJES,VALLE DEL CAUCA
4787,OFICIAL,A,B,2018,IE LA TULIA,BOLÍVAR,VALLE DEL CAUCA
4788,OFICIAL,A,B,2018,IE MARIA AUXILIADORA,SEVILLA,VALLE DEL CAUCA
4789,OFICIAL,A,C,2018,I.E. DE MICOAHUMADO,MORALES,BOLÍVAR
4790,OFICIAL,A,B,2018,INSTITUCIÓN EDUCATIVA DISTRITAL SALVADOR ENTREGAS,BARRANQUILLA,ATLÁNTICO
4791,OFICIAL,A,A,2018,INST EDUCATIVA ALONSO CARVAJAL PERALTA,CHITAGÁ,NORTE DE SANTANDER
4792,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA DE SABANALARGA FERNANDO HOYOS RIPOLL,SABANALARGA,ATLÁNTICO
4793,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA DE SANTA ROSA,SAN FERNANDO,BOLÍVAR
4794,OFICIAL,A,D,2018,I.E.T.A. DE SAN JACINTO,SAN JACINTO,BOLÍVAR
4795,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA MARIA INMACULADA,REPELÓN,ATLÁNTICO
4796,OFICIAL,A,C,2018,IE SAN JOSE,LA VICTORIA,VALLE DEL CAUCA
4797,OFICIAL,A,C,2018,IE POLICARPA SALAVARRIETA,OBANDO,VALLE DEL CAUCA
4798,OFICIAL,A,C,2018,IE JULIAN TRUJILLO,TRUJILLO,VALLE DEL CAUCA
4799,OFICIAL,A,C,2018,I.E. NUESTRA SEÑORA DEL ROSARIO -ANTES (I.E. URB DE NIÑAS NTA SRA DEL ROSARIO),MERCADERES,CAUCA
4800,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA SAN JOSE DE SACO,JUAN DE ACOSTA,ATLÁNTICO
4801,OFICIAL,A,B,2018,COLEGIO SIMON BOLIVAR  (IED),"BOGOTÁ, D.C.","BOGOTÁ, D.C."
4802,OFICIAL,A,A,2018,COLEGIO BOYACA DE DUITAMA,DUITAMA,BOYACÁ
4803,OFICIAL,A,C,2018,I.E. TECNICA COLEGIO NACIONAL PINILLOS,SANTA CRUZ DE MOMPOX,BOLÍVAR
4804,OFICIAL,A,D,2018,I.E. TECNICA COLEGIO NACIONAL PINILLOS,SANTA CRUZ DE MOMPOX,BOLÍVAR
4805,OFICIAL,A,B,2018,IE LOS CAUCHOS,SAN AGUSTÍN,HUILA
4806,OFICIAL,A,C,2018,IE LA ARGENTINA,SAN AGUSTÍN,HUILA
4807,OFICIAL,A,A+,2018,IE SEMINARIO MISIONAL,SIBUNDOY,PUTUMAYO
4808,OFICIAL,A,C,2018,INST EDUC SANTA CLARA,SAN ONOFRE,SUCRE
4809,OFICIAL,A,D,2018,INST EDUC SAN ANTONIO,SAN ONOFRE,SUCRE
4810,OFICIAL,A,A,2018,I.E. JOSE MANUEL RESTREPO VELEZ,ENVIGADO,ANTIOQUIA
4811,OFICIAL,A,B,2018,IE ENRIQUE PUPO MARTINEZ,VALLEDUPAR,CESAR
4812,OFICIAL,A,C,2018,IE  RAFAEL VALLE MEZA,VALLEDUPAR,CESAR
4813,OFICIAL,A,C,2018,IE MILCIADES CANTILLO COSTA,VALLEDUPAR,CESAR
4814,OFICIAL,A,C,2018,I.E. CENTENARIO DE BELLO,BELLO,ANTIOQUIA
4815,OFICIAL,A,A,2018,IE EL PESCADOR,LA ARGENTINA,HUILA
4816,OFICIAL,A,D,2018,IE EL DESCANSO,GARZÓN,HUILA
4817,OFICIAL,A,D,2018,IE EL DESCANSO,GARZÓN,HUILA
4818,OFICIAL,A,B,2018,IE LUIS CALIXTO LEIVA,GARZÓN,HUILA
4819,OFICIAL,A,C,2018,IE AGROP. DEL HUILA,GARZÓN,HUILA
4820,OFICIAL,A,B,2018,IE ENRIQUE OLAYA HERRERA,PUERTO LÓPEZ,META
4821,OFICIAL,A,D,2018,IE YAALIAKEISY,PUERTO LÓPEZ,META
4822,OFICIAL,A,B,2018,I. E. R. LOS LLANOS,PEQUE,ANTIOQUIA
4823,OFICIAL,A,D,2018,I. E. R. LOS LLANOS,PEQUE,ANTIOQUIA
4824,OFICIAL,A,D,2018,I. E. R. TULAPITA,NECOCLÍ,ANTIOQUIA
4825,OFICIAL,A,D,2018,I.E. ECOLOGICA VEREDAS UNIDAS BARRAGÁN,GUACHENÉ,CAUCA
4826,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA INSTITUTO TECNICO DE SANTANDER DE QUILICHAO,SANTANDER DE QUILICHAO,CAUCA
4827,OFICIAL,A,B,2018,IE ARTURO SALAZAR MEJIA,TÁMARA,CASANARE
4828,OFICIAL,A,D,2018,IE ARTURO SALAZAR MEJIA,TÁMARA,CASANARE
4829,OFICIAL,A,B,2018,INST. EDUCATIVA ARGELINO DURAN QUINTERO,SARDINATA,NORTE DE SANTANDER
4830,OFICIAL,A,D,2018,I.E. JOSE HILARIO LOPEZ,PUERTO TEJADA,CAUCA
4831,OFICIAL,A,D,2018,IE MARIA MANDIGUAGUA,NÁTAGA,HUILA
4832,OFICIAL,A,C,2018,I.E. TÉCNICA JUAN V PADILLA,JUAN DE ACOSTA,ATLÁNTICO
4833,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA JOHN F. KENNEDY DE REPELON,REPELÓN,ATLÁNTICO
4834,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA TECNICA EUSEBIO SEPTIMIO MARI,MANAURE,LA GUAJIRA
4835,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA TECNICA EUSEBIO SEPTIMIO MARI,MANAURE,LA GUAJIRA
4836,OFICIAL,A,C,2018,I.E. FRANCISCO DE PAULA SANTANDER,AGUSTÍN CODAZZI,CESAR
4837,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA RAFAEL NAVIA VARON,CALI,VALLE DEL CAUCA
4838,OFICIAL,A,C,2018,I.E. DEL DIQUE,MORALES,BOLÍVAR
4839,OFICIAL,A,C,2018,IE TERESA CALDERON DE LASSO,PALMIRA,VALLE DEL CAUCA
4840,OFICIAL,A,D,2018,IE TERESA CALDERON DE LASSO,PALMIRA,VALLE DEL CAUCA
4841,OFICIAL,A,A,2018,IE JUAN PABLO II,PALMIRA,VALLE DEL CAUCA
4842,OFICIAL,A,B,2018,IE RAFAEL URIBE URIBE,PORE,CASANARE
4843,OFICIAL,A,D,2018,I.E. COLONIA ESCOLAR COCONUCO,PURACÉ,CAUCA
4844,OFICIAL,A,B,2018,I.E. NORMAL SUPERIOR,RÍO DE ORO,CESAR
4845,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA  BELEN,MONTELÍBANO,CÓRDOBA
4846,OFICIAL,A,D,2018,INST EDUC PALO ALTO,SAN MARCOS,SUCRE
4847,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA MONSEÑOR RAMON ARCILA,CALI,VALLE DEL CAUCA
4848,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA MONSEÑOR RAMON ARCILA,CALI,VALLE DEL CAUCA
4849,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA CRISTO REY,BELALCÁZAR,CALDAS
4850,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA CRISTO REY,BELALCÁZAR,CALDAS
4851,OFICIAL,A,B,2018,COLEGIO INTEGRADO EZEQUIEL FLORIAN,FLORIÁN,SANTANDER
4852,OFICIAL,A,C,2018,IE PRIMAVERA,BOLÍVAR,VALLE DEL CAUCA
4853,OFICIAL,A,C,2018,I.E.T.I. DON BOSCO,ARJONA,BOLÍVAR
4854,OFICIAL,A,D,2018,I.E.T.I. DON BOSCO,ARJONA,BOLÍVAR
4855,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA JAIME DUQUE GRISALES,VILLAMARÍA,CALDAS
4856,OFICIAL,A,C,2018,I.E. JOSE CELESTINO MUTIS,VALLEDUPAR,CESAR
4857,OFICIAL,A,B,2018,I.E. PIJAOS,CUCAITA,BOYACÁ
4858,NO OFICIAL,A,A,2018,CORPORACION INSTITUTO LAS AMERICAS - CORPIAMERICAS,BARRANQUILLA,ATLÁNTICO
4859,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA TECNICO COMERCIAL VILLA DEL SUR,CALI,VALLE DEL CAUCA
4860,OFICIAL,A,A,2018,INST TECNICO INDUSTRIAL LUCIO PABON NUÑEZ,OCAÑA,NORTE DE SANTANDER
4861,OFICIAL,A,A,2018,IE CARLOS ARTURO TORRES PEÑA,SANTA ROSA DE VITERBO,BOYACÁ
4862,OFICIAL,A,B,2018,COLEGIO FACUNDO NAVAS MANTILLA,GIRÓN,SANTANDER
4863,OFICIAL,A,D,2018,COLEGIO FACUNDO NAVAS MANTILLA,GIRÓN,SANTANDER
4864,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA UNIDAD EDUCATIVA AP¿AY,VILLAVICENCIO,META
4865,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA TECNICA AGROPECUARIA DE TALAIGUA VIEJO,TALAIGUA NUEVO,BOLÍVAR
4866,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA DE COLORADO,TIQUISIO,BOLÍVAR
4867,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA INEM BALDOMERO SANIN CANO,MANIZALES,CALDAS
4868,OFICIAL,A,C,2018,INST EDUC CIUDADELA LAS AMERICAS,MEDELLÍN,ANTIOQUIA
4869,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA RODANIA,SAHAGÚN,CÓRDOBA
4870,NO OFICIAL,A,A+,2018,ASPAEN GIMNASIO YUMANA,NEIVA,HUILA
4871,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA TECNICA EN SISTEMAS DE MARGARITA,MARGARITA,BOLÍVAR
4872,OFICIAL,A,C,2018,I.E.R. RAFAEL REYES,PUERTO GUZMÁN,PUTUMAYO
4873,OFICIAL,A,C,2018,INST EDUC LORETO-GABRIELA GOMEZ CARVAJAL,MEDELLÍN,ANTIOQUIA
4874,OFICIAL,A,B,2018,INST EDUC KENNEDY,MEDELLÍN,ANTIOQUIA
4875,OFICIAL,A,B,2018,INST EDUC GILBERTO ALZATE AVENDA?O,MEDELLÍN,ANTIOQUIA
4876,OFICIAL,A,B,2018,INST EDUC JOSE EUSEBIO CARO,MEDELLÍN,ANTIOQUIA
4877,OFICIAL,A,D,2018,I.E. FRANCISCO DE PAULA SANTADER,MIRAFLORES,GUAVIARE
4878,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA SAN ISIDRO,MONTERÍA,CÓRDOBA
4879,OFICIAL,A,B,2018,INST EDUC HECTOR ROGELIO MONTOYA,MEDELLÍN,ANTIOQUIA
4880,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA EL SABANAL,MONTERÍA,CÓRDOBA
4881,OFICIAL,A,C,2018,INST EDUC NUEVO HORIZONTE,MEDELLÍN,ANTIOQUIA
4882,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA LA MANTA,MONTERÍA,CÓRDOBA
4883,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA NUESTRA SEÑORA DE FATIMA,MONTERÍA,CÓRDOBA
4884,OFICIAL,A,B,2018,I.E. CADENA LAS PLAYAS,APARTADÓ,ANTIOQUIA
4885,OFICIAL,A,C,2018,IE LA VEGA,CAMPOALEGRE,HUILA
4886,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA DEPARTAMENTAL LICEO PIVIJAY,PIVIJAY,MAGDALENA
4887,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA DEPARTAMENTAL RURAL DE MEDIA LUNA,PIVIJAY,MAGDALENA
4888,OFICIAL,A,C,2018,I.E.T.A. DE EL GUAMO,EL GUAMO,BOLÍVAR
4889,OFICIAL,A,A,2018,I.E. SAN JOSE DE MOTOSO.,GIRÓN,SANTANDER
4890,OFICIAL,A,B,2018,INST EDUC ALFONSO LOPEZ PUMAREJO,MEDELLÍN,ANTIOQUIA
4891,OFICIAL,A,A,2018,ATANASIO GIRARDOT,NEIVA,HUILA
4892,OFICIAL,A,B,2018,INST EDUC FE Y ALEGRIA GRANIZAL,MEDELLÍN,ANTIOQUIA
4893,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA BUENOS AIRES,MONTERÍA,CÓRDOBA
4894,OFICIAL,A,B,2018,I. E. DE JESUS,CONCORDIA,ANTIOQUIA
4895,OFICIAL,A,D,2018,I. E. DE JESUS,CONCORDIA,ANTIOQUIA
4896,OFICIAL,A,D,2018,I. E. SAN PIO X,CAÑASGORDAS,ANTIOQUIA
4897,OFICIAL,A,D,2018,I. E. SAN PIO X,CAÑASGORDAS,ANTIOQUIA
4898,OFICIAL,A,B,2018,INST EDUC SEBASTIAN DE BELALCAZAR,MEDELLÍN,ANTIOQUIA
4899,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA DEPARTAMENTAL JUANA ARIAS DE BENAVIDES,PLATO,MAGDALENA
4900,OFICIAL,A,D,2018,I.E.R. ELYARUMO,ORITO,PUTUMAYO
4901,OFICIAL,A,A,2018,INST EDUC RAFAEL URIBE URIBE,MEDELLÍN,ANTIOQUIA
4902,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA NUESTRA SEÑORA DEL PILAR,ALDANA,NARIÑO
4903,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA SANTA ISABEL,MONTERÍA,CÓRDOBA
4904,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA GUARINOCITO,LA DORADA,CALDAS
4905,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA NORMAL SUPERIOR,MONTERÍA,CÓRDOBA
4906,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA TOMAS ARTURO SANCHEZ,IPIALES,NARIÑO
4907,OFICIAL,A,A,2018,INSTITUCION EDUCATIVA PEREZ PALLARES,IPIALES,NARIÑO
4908,OFICIAL,A,B,2018,IE RUR CIUDAD SANTANA,PUERTO ASÍS,PUTUMAYO
4909,OFICIAL,A,B,2018,INST EDUC EDUARDO SANTOS,MEDELLÍN,ANTIOQUIA
4910,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA JUAN XXIII,MONTERÍA,CÓRDOBA
4911,OFICIAL,A,C,2018,I.E. LOS NARANJOS,SUTATENZA,BOYACÁ
4912,NO OFICIAL,A,A+,2018,GIMSABER,VALLEDUPAR,CESAR
4913,OFICIAL,A,D,2018,IE SAN PABLO INDUSTRIAL,ISTMINA,CHOCÓ
4914,OFICIAL,A,A,2018,INST INTEGD SAN BERNARDO,FLORIDABLANCA,SANTANDER
4915,OFICIAL,A,B,2018,ROBERTO GARCIA PEÑA,GIRÓN,SANTANDER
4916,OFICIAL,A,B,2018,I E DEPTAL FRANCISCO DE PAULA SANTANDER,BUCARAMANGA,SANTANDER
4917,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA TECNICA CATUMARE,VILLAVICENCIO,META
4918,OFICIAL,A,B,2018,INSTITUCION EDUCATIVA DE DESARROLLO RURAL,CONSACÁ,NARIÑO
4919,OFICIAL,A,D,2018,I. E. R. VILLANUEVA,YOLOMBÓ,ANTIOQUIA
4920,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA DE CAÑAVERAL,TURBACO,BOLÍVAR
4921,OFICIAL,A,B,2018,I.E. MUNICIPAL JORGE VILLAMIL CORDOVEZ,PITALITO,HUILA
4922,OFICIAL,A,D,2018,I.E. MUNICIPAL JORGE VILLAMIL CORDOVEZ,PITALITO,HUILA
4923,OFICIAL,A,D,2018,INSTITUCION EDUCATIVA CHENCHE BALSILLAS,COYAIMA,TOLIMA
4924,OFICIAL,A,B,2018,IE NORMAL SUPERIOR JORGE ISAACS,ROLDANILLO,VALLE DEL CAUCA
4925,OFICIAL,A,D,2018,I.E. EL TRES,TURBO,ANTIOQUIA
4926,OFICIAL,A,C,2018,INSTITUCION EDUCATIVA GENERAL ANZOATEGUI,ANZOÁTEGUI,TOLIMA
